Time,Current Trial,Head X,Head Y,Head Z,Neck X,Neck Y,Neck Z,SpineShoulder X,SpineShoulder Y,SpineShoulder Z,SpineMid X,SpineMid Y,SpineMid Z,SpineBase X,SpineBase Y,SpineBase Z,RightShoulder X,RightShoulder Y,RightShoulder Z,LeftShoulder X,LeftShoulder Y,LeftShoulder Z,RightElbow X,RightElbow Y,RightElbow Z,LeftElbow X,LeftElbow Y,LeftElbow Z,RightWrist X,RightWrist Y,RightWrist Z,LeftWrist X,LeftWrist Y,LeftWrist Z,RightHand X,RightHand Y,RightHand Z,LeftHand X,LeftHand Y,LeftHand Z,RightThumb X,RightThumb Y,RightThumb Z,LeftThumb X,LeftThumb Y,LeftThumb Z,RightHandTip X,RightHandTip Y,RightHandTip Z,LeftHandTip X,LeftHandTip Y,LeftHandTip Z,RightHip X,RightHip Y,RightHip Z,LeftHip X,LeftHip Y,LeftHip Z,RightKnee X,RightKnee Y,RightKnee Z,LeftKnee X,LeftKnee Y,LeftKnee Z,RightAnkle X,RightAnkle Y,RightAnkle Z,LeftAnkle X,LeftAnkle Y,LeftAnkle Z,RightFoot X,RightFoot Y,RightFoot Z,LeftFoot X,LeftFoot Y,LeftFoot Z
149.8959,1,0.03996333,1.387626,-1.041124,0.02800679,1.272764,-1.085952,0.02258623,1.177746,-1.092753,0.01726562,1.082705,-1.09887,0.01030782,0.989235,-1.116571,0.2019923,1.222908,-1.044415,-0.1577309,1.279332,-1.054902,0.2585621,1.149551,-0.8447367,-0.2693896,1.270847,-0.8653944,0.2452071,1.148995,-0.6250226,-0.1146554,1.423273,-0.901122,0.1957835,1.178669,-0.5518005,-0.07656759,1.473922,-0.9694504,0.2071467,1.151689,-0.5972108,-0.08363803,1.432483,-0.9355086,0.2120343,1.182034,-0.5386069,-0.08188592,1.49307,-0.9620663,0.09266329,0.8079095,-1.133509,-0.08144015,0.8144294,-1.147773,0.06721449,0.5871317,-0.8222057,-0.05930707,0.5941827,-0.8358405,0.04244724,0.3722703,-0.5192448,-0.03776735,0.3798386,-0.5322675,0.03342813,0.2940259,-0.4089175,-0.02992332,0.3017823,-0.4217173
149.9069,1,0.03861725,1.387537,-1.040155,0.02695459,1.272735,-1.085213,0.02180618,1.177716,-1.092209,0.01675847,1.082673,-1.098521,0.01005787,0.98922,-1.116412,0.2011043,1.223296,-1.043884,-0.1587614,1.278813,-1.053935,0.2583646,1.148793,-0.8448271,-0.2699563,1.270054,-0.8641672,0.2443547,1.148573,-0.6251533,-0.1156219,1.42282,-0.9001703,0.1953013,1.178333,-0.5517172,-0.07773024,1.473471,-0.9686061,0.2063911,1.151399,-0.5972227,-0.08483936,1.431935,-0.9347926,0.2116081,1.181584,-0.5385641,-0.0828227,1.492628,-0.9610864,0.09266636,0.8080232,-1.133496,-0.08144324,0.8143158,-1.147787,0.06721786,0.5872228,-0.8222079,-0.05930841,0.5940915,-0.8358382,0.04245079,0.3723394,-0.5192626,-0.03776693,0.3797692,-0.5322498,0.0334318,0.2940872,-0.408941,-0.02992234,0.3017209,-0.421694
149.918,1,0.03732982,1.387421,-1.039086,0.02596781,1.27269,-1.084401,0.02107492,1.177674,-1.091611,0.01628301,1.082632,-1.098137,0.00983128,0.9892018,-1.116239,0.200257,1.223627,-1.043214,-0.1597558,1.278313,-1.053082,0.2583579,1.147706,-0.8449388,-0.271085,1.269601,-0.863391,0.2434215,1.148146,-0.6253261,-0.1167476,1.422367,-0.8993829,0.1948804,1.178119,-0.5516366,-0.07862055,1.472655,-0.9679557,0.2056066,1.151159,-0.5972137,-0.08595151,1.431224,-0.93406,0.2112668,1.18127,-0.5385587,-0.08358124,1.491858,-0.9604635,0.09266898,0.808125,-1.133484,-0.08144586,0.814214,-1.147799,0.0672206,0.5873046,-0.8222101,-0.05930951,0.5940096,-0.8358363,0.04245374,0.3724015,-0.5192786,-0.03776652,0.3797067,-0.5322343,0.03343478,0.2941419,-0.4089621,-0.02992141,0.3016657,-0.4216734
149.9298,1,0.03600401,1.387307,-1.038051,0.02495244,1.272646,-1.08362,0.02032176,1.177633,-1.091041,0.01579222,1.082593,-1.097777,0.009596437,0.9891862,-1.116086,0.1993834,1.223968,-1.042577,-0.1607682,1.277818,-1.052204,0.2580747,1.146816,-0.8449517,-0.2721388,1.269298,-0.8625287,0.2424992,1.14763,-0.625385,-0.1176699,1.421923,-0.8985575,0.1945047,1.177904,-0.551461,-0.07927379,1.471782,-0.9672925,0.2048362,1.150889,-0.5970966,-0.08681181,1.430512,-0.9332469,0.2109727,1.180938,-0.5384578,-0.08415359,1.491035,-0.9598755,0.09267157,0.8082315,-1.133471,-0.08144845,0.8141074,-1.147812,0.06722337,0.5873899,-0.8222121,-0.05931062,0.593924,-0.8358346,0.04245678,0.3724666,-0.5192953,-0.03776622,0.3796418,-0.532218,0.03343782,0.2941996,-0.408984,-0.02992058,0.3016078,-0.4216523
149.9417,1,0.03477278,1.38718,-1.037001,0.0240103,1.272594,-1.082826,0.01962355,1.177586,-1.09046,0.01533806,1.08255,-1.09741,0.009380519,0.9891691,-1.115928,0.1985646,1.224266,-1.041899,-0.161716,1.277491,-1.051399,0.2579052,1.145698,-0.8450273,-0.2738069,1.269911,-0.862108,0.2414543,1.147073,-0.6255271,-0.1188045,1.42207,-0.8978142,0.1939826,1.177661,-0.5513948,-0.07970223,1.470963,-0.9668446,0.2039228,1.150614,-0.5970982,-0.087604,1.430165,-0.9323155,0.2105222,1.180544,-0.5384485,-0.08463827,1.490318,-0.959738,0.09267384,0.8083288,-1.133459,-0.0814507,0.8140101,-1.147824,0.0672259,0.5874679,-0.8222141,-0.05931151,0.5938461,-0.835833,0.04245943,0.3725258,-0.5193105,-0.0377658,0.3795824,-0.5322034,0.03344068,0.2942519,-0.4090041,-0.02991956,0.3015556,-0.4216327
149.952,1,0.03347236,1.387013,-1.035751,0.02301198,1.272521,-1.081882,0.01888195,1.177523,-1.089771,0.01485342,1.082495,-1.096975,0.009145975,0.989148,-1.115743,0.197679,1.224567,-1.041023,-0.1627428,1.277098,-1.050571,0.2578453,1.14437,-0.8450602,-0.2758342,1.270514,-0.8618382,0.2401698,1.14662,-0.6256627,-0.1202667,1.422124,-0.8974193,0.1932831,1.177396,-0.5512365,-0.08046977,1.469972,-0.966784,0.2028044,1.150372,-0.5970424,-0.08869092,1.429722,-0.9316914,0.2099063,1.180133,-0.5383659,-0.0855204,1.48943,-0.9600477,0.09267613,0.8084339,-1.133446,-0.081453,0.8139051,-1.147837,0.0672285,0.5875523,-0.8222158,-0.0593124,0.5937618,-0.8358313,0.04246244,0.3725896,-0.5193267,-0.03776523,0.3795182,-0.5321876,0.03344363,0.2943083,-0.4090254,-0.02991855,0.3014987,-0.4216118
149.9628,1,0.03223348,1.386855,-1.034595,0.0220558,1.272452,-1.081008,0.01817134,1.177463,-1.089133,0.01438874,1.082443,-1.096573,0.008918554,0.9891284,-1.115572,0.1968374,1.224855,-1.040245,-0.163711,1.276814,-1.049734,0.2575765,1.143359,-0.8449959,-0.2777446,1.271242,-0.8615371,0.2390858,1.146129,-0.625671,-0.1217685,1.422547,-0.8966223,0.1927415,1.177139,-0.5510029,-0.08143722,1.469403,-0.9663554,0.2018719,1.150109,-0.596885,-0.08981971,1.429742,-0.9306347,0.2094392,1.17974,-0.5382004,-0.08670521,1.488943,-0.9600401,0.09267822,0.8085361,-1.133433,-0.0814551,0.8138028,-1.147849,0.06723088,0.5876341,-0.8222175,-0.05931324,0.5936797,-0.8358299,0.042465,0.3726515,-0.5193423,-0.03776485,0.3794559,-0.5321724,0.03344643,0.2943631,-0.4090464,-0.02991778,0.3014436,-0.4215916
149.9743,1,0.03099245,1.386674,-1.033358,0.02109236,1.27237,-1.080073,0.01745436,1.177394,-1.088452,0.01391861,1.082385,-1.096146,0.008684754,0.9891074,-1.115393,0.1959794,1.225131,-1.039385,-0.1646746,1.276472,-1.048764,0.2574155,1.141999,-0.8450463,-0.2792765,1.271677,-0.8608909,0.2377595,1.145636,-0.6258357,-0.1230188,1.422741,-0.8957653,0.1920112,1.177002,-0.550949,-0.08235413,1.468779,-0.9658479,0.2006969,1.149947,-0.5969024,-0.09085098,1.429585,-0.9296434,0.2087826,1.179418,-0.5382067,-0.08773863,1.488386,-0.9598415,0.09268025,0.8086411,-1.13342,-0.08145711,0.8136979,-1.147863,0.06723329,0.587718,-0.822219,-0.05931386,0.5935956,-0.8358285,0.04246783,0.3727152,-0.5193584,-0.03776416,0.379392,-0.5321568,0.03344938,0.2944193,-0.4090674,-0.02991661,0.301387,-0.4215708
149.9854,1,0.02964053,1.386489,-1.0321,0.0200347,1.272286,-1.079125,0.01666829,1.177323,-1.087764,0.01340485,1.082325,-1.095719,0.008427918,0.9890869,-1.115221,0.195035,1.225454,-1.03851,-0.1657204,1.276063,-1.047704,0.2570357,1.140748,-0.8450323,-0.2806536,1.27201,-0.8600154,0.2362924,1.145159,-0.6259359,-0.1241815,1.422824,-0.8950056,0.1911643,1.176963,-0.5508578,-0.08328624,1.468152,-0.9654169,0.199392,1.149834,-0.5968524,-0.0918704,1.429352,-0.9288099,0.2080104,1.179207,-0.538183,-0.08873919,1.487814,-0.9596583,0.0926823,0.8087572,-1.133405,-0.08145916,0.8135817,-1.147878,0.06723577,0.5878111,-0.8222204,-0.05931455,0.5935025,-0.8358275,0.04247072,0.3727858,-0.5193757,-0.0377636,0.3793216,-0.5321401,0.03345245,0.2944816,-0.4090908,-0.02991548,0.3013247,-0.4215482
149.9965,1,0.02833691,1.386305,-1.030895,0.0190177,1.272201,-1.078215,0.01591262,1.177252,-1.087104,0.01291111,1.082267,-1.095309,0.008182466,0.989067,-1.115055,0.194123,1.225756,-1.037663,-0.1667409,1.275676,-1.046779,0.2565156,1.139642,-0.8449341,-0.2822523,1.272303,-0.8594325,0.2348747,1.144621,-0.6259369,-0.1256438,1.422993,-0.8943501,0.1903566,1.176851,-0.5506768,-0.08436257,1.467724,-0.9649172,0.1981375,1.14965,-0.5967062,-0.09315413,1.42923,-0.9280378,0.2072739,1.17893,-0.5380689,-0.08983698,1.487435,-0.9593489,0.09268409,0.8088683,-1.133391,-0.08146098,0.8134707,-1.147892,0.06723803,0.5878999,-0.8222218,-0.05931509,0.5934136,-0.8358263,0.04247344,0.3728533,-0.5193923,-0.03776288,0.3792539,-0.5321237,0.03345531,0.2945414,-0.4091128,-0.02991426,0.3012648,-0.4215265
150.0075,1,0.02692223,1.386109,-1.029638,0.01791078,1.272108,-1.077266,0.0150905,1.177175,-1.086415,0.01237449,1.082205,-1.094881,0.00791502,0.9890456,-1.114881,0.1931368,1.226097,-1.036799,-0.1678422,1.27526,-1.045762,0.2560417,1.138535,-0.8448908,-0.2836742,1.272762,-0.8585997,0.2334511,1.144171,-0.6260057,-0.1268836,1.423159,-0.8939598,0.1895579,1.176729,-0.5505199,-0.08529919,1.467347,-0.9646914,0.196885,1.149516,-0.596617,-0.09427726,1.429114,-0.9275859,0.2065464,1.178627,-0.5379792,-0.09075449,1.487103,-0.9592708,0.09268591,0.8089895,-1.133375,-0.08146277,0.8133494,-1.147908,0.06724039,0.5879972,-0.8222229,-0.05931538,0.5933163,-0.8358253,0.04247648,0.3729267,-0.5194102,-0.03776169,0.37918,-0.5321064,0.03345847,0.2946062,-0.4091368,-0.02991262,0.3011994,-0.4215031
150.0189,1,0.02547419,1.385913,-1.028408,0.01678169,1.272014,-1.076336,0.0142521,1.177097,-1.085739,0.01182753,1.082142,-1.09446,0.007644266,0.9890236,-1.114707,0.1921253,1.226445,-1.035934,-0.1689689,1.274819,-1.044785,0.255421,1.137522,-0.8447814,-0.2852576,1.273117,-0.8578972,0.2319719,1.143694,-0.6260006,-0.1282969,1.423289,-0.8934591,0.1887098,1.176561,-0.550285,-0.08641815,1.466842,-0.9644099,0.1955792,1.149355,-0.5964563,-0.09552896,1.428962,-0.9269766,0.2057664,1.178267,-0.5378097,-0.09192961,1.486643,-0.9592113,0.09268752,0.8091123,-1.133358,-0.08146439,0.8132266,-1.147924,0.06724256,0.5880953,-0.8222239,-0.05931571,0.5932181,-0.8358246,0.0424791,0.3730011,-0.5194279,-0.03776067,0.3791056,-0.532089,0.03346142,0.2946718,-0.4091608,-0.02991113,0.3011338,-0.4214797
150.0298,1,0.02408215,1.385783,-1.027532,0.01569536,1.271951,-1.075675,0.01344872,1.177046,-1.085263,0.01130784,1.082101,-1.094167,0.007392019,0.9890097,-1.114594,0.1911508,1.226829,-1.035316,-0.1700419,1.274439,-1.04402,0.2545667,1.136866,-0.844691,-0.2868517,1.273476,-0.8574529,0.2304928,1.1433,-0.6259854,-0.1297957,1.423589,-0.8928421,0.1878185,1.176406,-0.5500404,-0.08758767,1.466459,-0.9640135,0.1942611,1.149243,-0.5962986,-0.09682275,1.428985,-0.9262039,0.2049349,1.177917,-0.5376217,-0.09320015,1.4863,-0.9590824,0.09268889,0.8092288,-1.133343,-0.08146577,0.8131102,-1.14794,0.06724462,0.5881884,-0.8222249,-0.05931586,0.5931246,-0.8358239,0.04248172,0.3730714,-0.519445,-0.03775972,0.3790346,-0.5320723,0.03346419,0.294734,-0.4091835,-0.02990979,0.301071,-0.4214573
150.041,1,0.02235538,1.385664,-1.026686,0.01435354,1.271893,-1.075037,0.01245487,1.176998,-1.084801,0.0106627,1.082062,-1.093883,0.007078409,0.9889961,-1.114481,0.1899555,1.227338,-1.034739,-0.1713525,1.274066,-1.04318,0.253571,1.136341,-0.8446717,-0.288763,1.274258,-0.8569877,0.2288823,1.143021,-0.6260426,-0.1314525,1.424219,-0.8918903,0.1867695,1.17636,-0.5498861,-0.08867233,1.46631,-0.9631852,0.1928038,1.149244,-0.5962271,-0.09807415,1.42938,-0.924884,0.203939,1.177677,-0.5375186,-0.09453979,1.486174,-0.9586635,0.09269035,0.8093746,-1.133323,-0.08146724,0.8129643,-1.147959,0.06724691,0.588305,-0.8222259,-0.0593158,0.5930079,-0.8358233,0.04248482,0.3731598,-0.5194662,-0.03775817,0.3789463,-0.5320522,0.03346759,0.294812,-0.4092122,-0.02990764,0.300993,-0.4214298
150.0521,1,0.02071229,1.385595,-1.026119,0.01307669,1.271858,-1.074612,0.01150995,1.17697,-1.084498,0.01005048,1.082041,-1.093702,0.006782144,0.9889891,-1.114419,0.1888407,1.227839,-1.034458,-0.1726028,1.273586,-1.042577,0.2524886,1.135928,-0.844842,-0.2904855,1.274559,-0.856685,0.2274898,1.142462,-0.6262434,-0.1329585,1.424339,-0.8913848,0.1859349,1.176052,-0.5498911,-0.08966348,1.465752,-0.9627659,0.1915755,1.148941,-0.5962845,-0.09925362,1.429274,-0.9240799,0.2031609,1.177217,-0.5375872,-0.09570381,1.485637,-0.9585738,0.09269154,0.8095143,-1.133304,-0.08146842,0.8128247,-1.147979,0.06724897,0.5884168,-0.8222268,-0.05931568,0.5928962,-0.8358226,0.0424878,0.3732443,-0.5194863,-0.03775686,0.3788617,-0.5320326,0.03347087,0.2948866,-0.4092394,-0.02990595,0.3009182,-0.4214032
150.0634,1,0.01903379,1.385516,-1.02553,0.01177606,1.271818,-1.074169,0.01054713,1.176938,-1.08418,0.009426117,1.082016,-1.09351,0.006480962,0.9889804,-1.114348,0.1876758,1.228358,-1.034048,-0.1738811,1.273175,-1.041989,0.2512684,1.135754,-0.8447511,-0.2923245,1.27498,-0.8564607,0.2259253,1.142185,-0.6261892,-0.1347162,1.424774,-0.8907294,0.1848538,1.175984,-0.5496676,-0.0909391,1.465513,-0.962204,0.1901593,1.148868,-0.5960979,-0.100711,1.429484,-0.9231455,0.2021307,1.177034,-0.5374249,-0.09713556,1.485415,-0.9583316,0.09269249,0.8096559,-1.133285,-0.08146936,0.812683,-1.147998,0.06725082,0.5885301,-0.8222277,-0.05931529,0.5927829,-0.8358221,0.04249054,0.3733299,-0.5195069,-0.03775513,0.3787758,-0.5320128,0.03347394,0.2949622,-0.4092671,-0.02990371,0.3008425,-0.4213765
150.0746,1,0.01713219,1.385434,-1.024974,0.01011977,1.271957,-1.074163,0.009120941,1.177124,-1.084638,0.008230686,1.082246,-1.09443,0.006142706,0.9889712,-1.114277,0.1860656,1.228809,-1.034006,-0.1755025,1.273117,-1.041781,0.2496323,1.135948,-0.8448266,-0.2942614,1.275509,-0.8564612,0.2244475,1.142028,-0.6262364,-0.136369,1.425141,-0.8901218,0.183763,1.175944,-0.5495602,-0.09220432,1.465425,-0.9616159,0.1888104,1.148827,-0.5960184,-0.1021154,1.429722,-0.9222943,0.201086,1.176928,-0.5373772,-0.09853916,1.48533,-0.9579887,0.09269327,0.8098153,-1.133263,-0.08147013,0.8125236,-1.14802,0.06725278,0.5886575,-0.8222286,-0.05931476,0.5926552,-0.8358214,0.04249367,0.3734262,-0.5195298,-0.03775325,0.378679,-0.5319903,0.03347749,0.2950472,-0.4092979,-0.02990139,0.3007568,-0.4213461
150.0856,1,0.01521045,1.384848,-1.024543,0.008192569,1.271848,-1.074818,0.007243693,1.177121,-1.086211,0.006404668,1.082342,-1.096923,0.003705323,0.9896116,-1.119111,0.184011,1.228655,-1.034396,-0.1773694,1.273154,-1.042107,0.2472407,1.136422,-0.8447968,-0.2962288,1.275832,-0.856855,0.2229189,1.141922,-0.6260934,-0.1379565,1.425253,-0.8896592,0.1825584,1.17596,-0.5492999,-0.09361917,1.465315,-0.961171,0.187394,1.148816,-0.5957652,-0.1035953,1.429766,-0.9217261,0.1999221,1.176906,-0.5371721,-0.1000115,1.485222,-0.9576565,0.09268928,0.811189,-1.133093,-0.08146614,0.81115,-1.148189,0.06726182,0.5897584,-0.8222518,-0.05930158,0.5915536,-0.8358005,0.04251534,0.3742619,-0.5197408,-0.03773129,0.3778422,-0.5317836,0.0335038,0.2957861,-0.4095773,-0.02987617,0.3000164,-0.4210719
150.097,1,0.01351207,1.384488,-1.024007,0.006628752,1.271779,-1.07495,0.005829573,1.17712,-1.086909,0.005141139,1.082406,-1.098187,0.00257507,0.9898057,-1.120927,0.1824368,1.228763,-1.034432,-0.1789008,1.273027,-1.04206,0.2456291,1.136724,-0.8447261,-0.2980411,1.275975,-0.8569927,0.2216735,1.141746,-0.6259711,-0.1397221,1.425483,-0.8891677,0.1814629,1.175781,-0.5490983,-0.09523727,1.465304,-0.9607228,0.1862289,1.148576,-0.5955346,-0.1052726,1.429913,-0.9211514,0.1988642,1.176803,-0.5370307,-0.101673,1.485215,-0.9573152,0.09268111,0.8118091,-1.133027,-0.08145797,0.8105298,-1.148256,0.06726149,0.5902569,-0.8222712,-0.05929089,0.5910547,-0.8357819,0.04252255,0.3746419,-0.5198438,-0.03771797,0.3774617,-0.5316821,0.03351381,0.2961229,-0.4097109,-0.0298619,0.2996789,-0.4209401
150.1081,1,0.01170263,1.384142,-1.023592,0.004997343,1.271693,-1.075129,0.004381686,1.177098,-1.087594,0.00387767,1.082444,-1.099377,0.00147894,0.9899613,-1.122608,0.1808186,1.228921,-1.034536,-0.1804926,1.272762,-1.042018,0.2438887,1.137026,-0.8447186,-0.2995123,1.27577,-0.8568746,0.2203335,1.141515,-0.6259083,-0.1412987,1.425443,-0.8888053,0.1803759,1.175594,-0.5489227,-0.09687629,1.465257,-0.960403,0.184994,1.148349,-0.5953506,-0.1068923,1.429852,-0.920838,0.1978198,1.17664,-0.5369191,-0.1032844,1.485173,-0.9569737,0.09266946,0.8124078,-1.132968,-0.08144632,0.8099312,-1.148315,0.06725842,0.5907388,-0.8222948,-0.05927777,0.5905731,-0.8357592,0.04252803,0.3750099,-0.519948,-0.03770342,0.3770936,-0.5315799,0.03352222,0.2964494,-0.4098443,-0.02984685,0.2993524,-0.4208088
150.1196,1,0.01003999,1.383733,-1.023482,0.003050476,1.271963,-1.076438,0.002245545,1.177536,-1.090107,0.001553267,1.083041,-1.103097,0.0002846122,0.9901197,-1.124603,0.1785986,1.228679,-1.035488,-0.1823907,1.27343,-1.04308,0.2409558,1.137954,-0.844874,-0.3015393,1.275819,-0.8580098,0.2189515,1.141306,-0.6258819,-0.1429311,1.42538,-0.8884665,0.1791997,1.175519,-0.5488494,-0.09858902,1.465141,-0.9601437,0.1836902,1.148203,-0.5952481,-0.1085625,1.429764,-0.9205436,0.1966733,1.176574,-0.5368897,-0.1049903,1.485061,-0.9567198,0.0926525,0.8130676,-1.13291,-0.08142939,0.8092713,-1.148372,0.06725219,0.5912709,-0.822328,-0.05926016,0.5900409,-0.8357267,0.04253224,0.3754177,-0.5200689,-0.03768522,0.3766856,-0.5314602,0.03353032,0.2968123,-0.4099972,-0.0298284,0.2989897,-0.4206575
150.1307,1,0.008199006,1.383348,-1.023264,0.001096457,1.272123,-1.077343,0.0002468228,1.17784,-1.09197,-0.0004891455,1.083483,-1.105918,-0.0006332397,0.9901943,-1.125812,0.1764895,1.228637,-1.036167,-0.1842844,1.273785,-1.043671,0.238391,1.138681,-0.8450415,-0.3034426,1.276,-0.858605,0.2175556,1.141166,-0.6259236,-0.1445114,1.425412,-0.8880966,0.1781322,1.175442,-0.5487504,-0.1002036,1.465027,-0.9598756,0.1824048,1.148147,-0.595182,-0.1101339,1.429757,-0.9201692,0.1956438,1.176435,-0.536841,-0.1066428,1.484945,-0.956518,0.09263667,0.8135613,-1.132869,-0.08141354,0.8087776,-1.148413,0.06724536,0.5916693,-0.8223541,-0.05924466,0.5896425,-0.8357011,0.0425342,0.3757236,-0.5201606,-0.03766999,0.3763804,-0.5313693,0.03353548,0.2970843,-0.4101128,-0.02981329,0.2987181,-0.420543
150.1416,1,0.006266952,1.383123,-1.023163,-0.0006920099,1.272174,-1.077823,-0.001378417,1.177969,-1.092951,-0.001950055,1.083685,-1.1074,-0.00130862,0.9902201,-1.126436,0.1747117,1.228907,-1.036591,-0.1860128,1.273664,-1.043825,0.236248,1.13927,-0.8451983,-0.305096,1.275974,-0.8587117,0.2161186,1.140968,-0.626007,-0.1461186,1.425439,-0.8876812,0.1769711,1.175338,-0.5487353,-0.1017731,1.464847,-0.959551,0.1810387,1.148102,-0.5952199,-0.1116853,1.429735,-0.9197006,0.1944995,1.176206,-0.5368407,-0.1082777,1.484762,-0.9563007,0.09262359,0.8139135,-1.132839,-0.08140047,0.8084255,-1.148443,0.06723908,0.5919534,-0.822372,-0.05923235,0.5893586,-0.8356833,0.04253444,0.3759413,-0.5202255,-0.03765848,0.3761625,-0.531305,0.0335381,0.2972779,-0.4101946,-0.02980202,0.2985244,-0.4204619
150.1527,1,0.004273891,1.383085,-1.023134,-0.002339542,1.272194,-1.077952,-0.002699256,1.178009,-1.09322,-0.002943248,1.083746,-1.107809,-0.001720279,0.9902034,-1.126433,0.1731994,1.229475,-1.036783,-0.187603,1.27325,-1.043635,0.2345802,1.139639,-0.8454335,-0.3065618,1.276025,-0.8584483,0.2145658,1.140828,-0.6262287,-0.1476883,1.425605,-0.8873974,0.1756561,1.175315,-0.5488892,-0.1032396,1.464702,-0.9593732,0.1795428,1.148122,-0.595414,-0.1131524,1.429826,-0.9193161,0.193195,1.176065,-0.5370021,-0.1098417,1.48461,-0.9562865,0.09261525,0.8141116,-1.132818,-0.08139214,0.8082273,-1.148464,0.06723481,0.5921129,-0.8223786,-0.05922484,0.5891993,-0.8356768,0.04253417,0.3760632,-0.5202586,-0.0376516,0.3760409,-0.5312721,0.03353927,0.2973861,-0.4102375,-0.02979544,0.2984167,-0.420419
150.1641,1,0.002295583,1.382898,-1.023156,-0.004111886,1.272207,-1.078404,-0.004255593,1.178083,-1.094043,-0.004282445,1.083878,-1.109005,-0.002360582,0.9902174,-1.126964,0.1714829,1.229828,-1.037227,-0.1893062,1.273054,-1.043721,0.2326481,1.140228,-0.8456973,-0.3082005,1.27628,-0.8585003,0.2131636,1.140741,-0.6264418,-0.1492146,1.425815,-0.8870603,0.1743924,1.175376,-0.5490983,-0.1045852,1.46458,-0.9591035,0.1781792,1.148144,-0.5956092,-0.1145426,1.429953,-0.918842,0.1919407,1.176087,-0.5372229,-0.1112876,1.484482,-0.9561937,0.09260094,0.8144431,-1.132791,-0.08137782,0.8078959,-1.148492,0.06722751,0.5923803,-0.8223964,-0.0592117,0.5889319,-0.8356594,0.04253376,0.3762684,-0.5203203,-0.0376398,0.375836,-0.531211,0.03354126,0.2975686,-0.4103153,-0.02978408,0.2982345,-0.4203422
150.1752,1,0.0003142357,1.382891,-1.023361,-0.005747586,1.27223,-1.078707,-0.005565703,1.178121,-1.094435,-0.005266011,1.08393,-1.109485,-0.002776474,0.9902026,-1.127018,0.1700038,1.23041,-1.03766,-0.1908785,1.272618,-1.043688,0.2308615,1.141103,-0.8458955,-0.3097483,1.276145,-0.8584573,0.2119885,1.140558,-0.6265867,-0.1509091,1.425916,-0.886591,0.173122,1.175477,-0.5494193,-0.1060356,1.464375,-0.958647,0.1769838,1.148021,-0.5957918,-0.1160771,1.429981,-0.9182065,0.1906683,1.176296,-0.5375476,-0.1128352,1.484269,-0.9559101,0.09259129,0.8146458,-1.132771,-0.08136818,0.8076931,-1.148511,0.06722242,0.5925436,-0.8224045,-0.05920309,0.5887688,-0.8356513,0.04253295,0.3763931,-0.5203556,-0.03763217,0.3757113,-0.5311757,0.03354222,0.2976793,-0.4103605,-0.02977678,0.2981236,-0.420297
150.1864,1,-0.001580298,1.382991,-1.023617,-0.007214814,1.272254,-1.078857,-0.006649882,1.178132,-1.094499,-0.005966365,1.08393,-1.109463,-0.003021121,0.9901707,-1.126756,0.1687198,1.231106,-1.037923,-0.1922874,1.272076,-1.043537,0.2293554,1.141739,-0.8461173,-0.3110331,1.275983,-0.8582344,0.2105742,1.140423,-0.6268038,-0.1524111,1.426015,-0.8862056,0.1716214,1.175537,-0.5497689,-0.1072882,1.464215,-0.9582436,0.1755555,1.147902,-0.5960293,-0.1174273,1.430017,-0.9176612,0.1891685,1.17646,-0.5379063,-0.1141682,1.4841,-0.9556555,0.09258568,0.8147524,-1.132757,-0.08136258,0.8075866,-1.148525,0.06721929,0.5926288,-0.8224053,-0.0591982,0.5886834,-0.8356506,0.04253218,0.3764577,-0.5203709,-0.03762788,0.3756466,-0.5311607,0.03354228,0.2977362,-0.4103811,-0.0297727,0.2980666,-0.4202766
150.1975,1,-0.003542215,1.38286,-1.023672,-0.008884758,1.272234,-1.079163,-0.008042812,1.178151,-1.095022,-0.007081389,1.083986,-1.110204,-0.003554404,0.990168,-1.127066,0.16715,1.231552,-1.038257,-0.1938979,1.27167,-1.043546,0.2277318,1.142367,-0.8463488,-0.3125095,1.275868,-0.8581638,0.2092541,1.140418,-0.6270145,-0.1539186,1.425967,-0.8859515,0.1701975,1.175618,-0.5500708,-0.1085839,1.464004,-0.9579422,0.1742186,1.147859,-0.5962492,-0.118828,1.429916,-0.9172946,0.1877453,1.176643,-0.5382176,-0.1154956,1.48389,-0.9554378,0.09257203,0.8150228,-1.132734,-0.0813489,0.8073162,-1.148549,0.06721181,0.5928469,-0.8224191,-0.05918607,0.5884655,-0.8356369,0.04253083,0.3766251,-0.5204206,-0.03761739,0.3754799,-0.5311112,0.03354305,0.2978852,-0.4104437,-0.02976289,0.2979183,-0.4202142
